abstract,author,content,datetime,original,title,url,website
【建投能源：上半年净利预增107.5%】建投能源(000600)7月11日晚间披露业绩预告，预计上半年净利3.91亿元，同比增长107.51%。燃煤单价同比下降以及售热量同比增加等因素，影响公司火电主业利润同比增加。（证券时报网）,(责任编辑：DF142),"（文章来源：证券时报网）
(责任编辑：DF142)",2019年07月11日 17:24,证券时报网,建投能源：上半年净利预增107.5%,http://finance.eastmoney.com/a/201907111176091051.html,东方财富网
藏格控股7月5日发布公告，巨龙铜业37%股权的过户手续及相关工商变更登记工作已经完成，意味着公司的资源储备进一步扩大。据介绍，巨龙铜业主要从事铜多金属矿资源的勘查、开发、加工和销售，拥有驱龙铜多金属矿、荣木错拉铜矿和知不拉铜多金属矿三个矿区。经过备案的铜金属量为985.06万吨，伴生矿钼金属量49.95万吨。,(责任编辑：DF378),"据介绍，巨龙铜业主要从事铜多
2019年以来，铜精矿供应趋紧，铜价有望进一步提升。预计2019~2021年全球铜矿供给、精炼铜供给及需求复合增速分别为2.1%、1.8%和2.3%，全球铜供需平衡分别为11、-7、-18万吨，铜供需逐步抽紧的格局仍将持续。
相关
(责任编辑：DF378)",2019年07月11日 18:11,证券日报网,藏格控股：资源储备扩大有望提升公司盈利能力,http://finance.eastmoney.com/a/201907111176138640.html,东方财富网
"东方能源公告，预计今年上半年盈利约15,502万元，比上年同期增长31.92%。报告期公司光伏、风电板块发电量均高于同期，是利润同比增长的主要原因。",(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:25,中国证券网,东方能源上半年净利预增32%,http://finance.eastmoney.com/a/201907111176091582.html,东方财富网
"英力特公告，预计上半年盈利3,000万元–4,500万元，比上年同期下降47.59%-65.06%。报告期内，受市场影响公司主要产品烧碱销售价格同比下降，营业收入同比下降。因政策变化自备发电机组按自发自用电量缴纳政府性基金及附加使公司用电成本增加、环保费用支出增加等因素影响，公司生产成本同比上升。",(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:25,中国证券网,英力特上半年净利预减48%-65%,http://finance.eastmoney.com/a/201907111176091776.html,东方财富网
新劲刚(300629)7月11日晚公告，公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金事项获证监会有条件通过。重组预案显示，新劲刚拟以6.5亿元收购宽普科技100%的股权，宽普科技主要从事射频微波功率放大及滤波、接收、变频等相关电路模块、组件、设备和系统的研产销及服务。公司股票7月12日复牌。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 18:08,证券时报,新劲刚：重组获有条件通过 明日复牌,http://finance.eastmoney.com/a/201907111176136793.html,东方财富网
"光弘科技披露半年度业绩预告。公司预计2019年上半年盈利19,000万元-20,500万元，比上年同期增长117.45%-134.62%。",(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:25,中国证券网,光弘科技上半年净利润预增117%-135%,http://finance.eastmoney.com/a/201907111176091680.html,东方财富网
7月11日，深天地A晚间披露业绩预告，预计今年上半年净利润约2900万元-3400万元，同比增长约3272%-3853%。,(责任编辑：DF506),"7月11日，
据

(责任编辑：DF506)",2019年07月11日 17:27,第一财经,混凝土产品价格上升 深天地A上半年净利同比预增至少32倍,http://finance.eastmoney.com/a/201907111176093525.html,东方财富网
亚通股份今日盘后公告称，为进一步推行低碳环保、绿色出行，其全资子公司上海崇明亚通出租汽车有限公司(以下简称“崇明出租”)将出售现有的全部227辆燃油出租汽车(不含车辆牌照)，然后购买230辆纯电动新能源出租汽车。,(责任编辑：DF506),"根据公告，

公司
2016年12月16日，上海市人民政府引发《崇明世界级生态岛发展“十三五” 规划》，其中明确，要加快新能源汽车推广应用，推进充电站点和充电桩建设，力争新能源公交车比重达到100%，实现横沙岛全绿色
亚通股份今日收盘跌0.93%，报7.49元/股。
(责任编辑：DF506)",2019年07月11日 17:26,第一财经,亚通股份：全资子公司崇明出租将替换全部现有燃油出租车为新能源车,http://finance.eastmoney.com/a/201907111176092923.html,东方财富网
五洋停车(300420)7月11日晚间披露业绩预告，预计今年上半年净利润8000万元-9400万元，同比增长44.95%-70.32%。报告期内，公司按照经营计划有序地开展各项业务，积极开拓主营业务市场，各项业务较去年同期有较大幅度增长。,(责任编辑：DF506),(责任编辑：DF506),2019年07月11日 17:30,证券时报,五洋停车：上半年净利同比预增45%-70%,http://finance.eastmoney.com/a/201907111176098575.html,东方财富网
7月11日消息，英洛华(000795)近日发布2019年上半年业绩预告，预计净利最高可达6400万元，比上年同期上升240.04%。公告显示，2019年1月1日—2019年6月30日，归属于上市公司股东的净利润为5900万元–6400万元，比上年同期上升213.48%-240.04%。,(责任编辑：DF378),"7月11日消息，

据了解，公司2019年半年度业绩比上年同期增长的主要原因是：公司原
(责任编辑：DF378)",2019年07月11日 17:29,挖贝网,英洛华2019年上半年净利5900万–6400万 亏损子公司被转让,http://finance.eastmoney.com/a/201907111176096329.html,东方财富网
"7月11日，ST慧业发布2019年上半年业绩预告。经ST慧业财务部门初步测算，预计2019年上半年公司亏损2,000万元—2,500万元，每股亏损0.0141元—0.0176元。对于业绩变动原因ST慧业表示，因机械制造业务销售规模下降，矿业板块特定的生产季节性因素和停产等原因，造成业绩亏损。",(责任编辑：DF378),"7月11日，
经
对于业绩变动原因
ST慧业主营业务为
(责任编辑：DF378)",2019年07月11日 17:28,挖贝网,"ST慧业2019年上半年预亏2,000 万元— 2,500 万元",http://finance.eastmoney.com/a/201907111176095898.html,东方财富网
得利斯近日发布2019年上半年业绩预告，预计净利最高可达247.64万元，比上年同期上升70%。公告显示，2019年1月1日至2019年6月30日，公司预计净利218.51万元–247.64万元，比上年同期上升50%-70%。去年同期盈利145.67万元。得利斯表示：报告期内，公司进一步加强内控管理，严格控制费用支出，销售费用下降。,(责任编辑：DF378),"资料显示，公司是以生猪屠宰、冷却肉、低温肉制品、调理食品加工为主的大型食品专营
(责任编辑：DF378)",2019年07月11日 17:30,挖贝网,得利斯2019年上半年净利218万至247万 内控增强费用下降,http://finance.eastmoney.com/a/201907111176098756.html,东方财富网
上市公司泰胜风能(300129)发布2019年半年度业绩预告，预计盈利最高达5675万元，同比增379%。公告显示，泰胜风能预计今年1月至6月盈利5331万元至5675万元，同比增长350%至379%。去年同期盈利1185万元。公司表示，业绩增长的原因有：1、国内风电行业整体回暖，其中海上风电行业的发展已步入快车道。,(责任编辑：DF378),"上市

公司表示，业绩增长的原因有：1、国内风电行业整体回暖，其中海上风电行业的发展已步入快车道。公司进一步强化了传统国内陆上风电
另外，据披露，上半年公司募集
资料显示，
(责任编辑：DF378)",2019年07月11日 17:30,挖贝网,泰胜风能上半年预盈5331万至5675万 强化陆上风电市场业务拓展,http://finance.eastmoney.com/a/201907111176099238.html,东方财富网
日前，经中共中央批准，中央纪委国家监委对中国中信集团有限公司原党委委员、执行董事赵景文严重违纪违法问题进行了立案审查调查。,(责任编辑：DF134),"日前，经中共中央批准，中央纪委国家监委对中国中信集团有限
经查，赵景文丧失理想信念，毫无党性原则，对抗组织审查；违反中央八项
赵景文严重违反党的政治纪律、组织纪律、廉洁纪律和生活纪律，构成职务违法并涉嫌受贿、贪污犯罪，且在党的十八大后不收敛、不收手，性质恶劣，应予严肃处理。依据《中国共产党纪律处分
(责任编辑：DF134)",2019年07月11日 17:33,新华社,中国中信集团有限公司原党委委员、执行董事赵景文被开除党籍,http://finance.eastmoney.com/a/201907111176102124.html,东方财富网
加拿大运输制造业巨头庞巴迪公司当地时间7月10日证实，其位于加拿大安大略省雷湾市(ThunderBay)的车辆制造厂将裁员550人，裁员幅度高达一半。总部位于蒙特利尔的庞巴迪公司表示，其为安大略省和多伦多市履行的两项轨道交通车辆制造合同将在今年年底到期。在没有获得新合同的情况下，裁员已无可避免。该公司称，仍希望能确认得到新工作，以确保其工厂的商业可行性。,(责任编辑：DF134),"加拿大
总部位于蒙特利尔的庞巴迪公司表示，其为安大略省和多伦多市履行的两项轨道
庞巴迪并表示，由于美国政府推行“买美国货”政策，大量订单回流美国。
位于苏必利尔湖畔的雷湾市是安大略省西北重镇。市长比尔·莫若(Bill Mauro)表示，庞巴迪是该市最大的雇主
对于庞巴迪的裁员举动，安大略省政府和加拿大联邦政府却相互指责。安大略省对庞巴迪公司的决定表示失望。安省省长道格·福特(Doug Ford)称，该省有一项285亿加元的公交扩建计划，但联邦政府并未兑现给予
联邦基础设施部长尚鹏飞(Fran？ois-Philippe Champagne)表示，联邦政府为安省的公交项目提供了约83亿加元，但需要安省拿出完整的申请和项目细节。选区位于雷湾的联邦
今年6月，庞巴迪曾宣布在美国加利福尼亚新建车辆组装厂，以应对特朗普当局鼓励“美国制造”的政策。
(责任编辑：DF134)",2019年07月11日 17:34,中国新闻网,加拿大知名企业庞巴迪宣布将在安大略省大幅裁员,http://finance.eastmoney.com/a/201907111176103180.html,东方财富网
